,correct word,misspelled word,total edit distance,number of words with error,close change,changes,none word
669,دوره مجلس شورای اسلامی,دوره مجلس شورذی الامی,2.0,2.0,0.0,"[[], [], [0], [1]]",True
670,دوره مجلس شورای اسلامی,دور مجلس شورای تسلامی,2.0,2.0,1.0,"[[1], [], [], [0]]",True
671,دوره مجلس شورای اسلامی,ظراه مجلس شورای اسلامی,3.0,1.0,0.0,"[[0, 1, 2], [], [], []]",True
672,دوره مجلس شورای اسلامی,یوزر مجلس شورای اسلامی,3.0,1.0,1.0,"[[0, 2, 1], [], [], []]",False
673,دوره مجلس شورای اسلامی,ژوره مجلس شورای الژمی,3.0,2.0,0.0,"[[0], [], [], [1, 0]]",True
674,دوره مجلس شورای اسلامی,ورخ مجلس شدرای اسلامی,3.0,2.0,1.0,"[[1, 0], [], [0], []]",True
675,جنوبی سمنان قزوین لرستان,جنوبی گسمنان قزوین لرستان,1.0,1.0,0.0,"[[], [2], [], []]",True
676,جنوبی سمنان قزوین لرستان,جنوبی سمنان قزوین لرستن,1.0,1.0,1.0,"[[], [], [], [1]]",True
677,جنوبی سمنان قزوین لرستان,جنوبی سمنان قزوین رحستان,2.0,1.0,0.0,"[[], [], [], [1, 2]]",True
678,جنوبی سمنان قزوین لرستان,جنوبی سمنان غزویتن لرستان,2.0,1.0,1.0,"[[], [], [0, 2], []]",True
679,جنوبی سمنان قزوین لرستان,جنوبی سبنان قزوین لرستاشن,2.0,2.0,0.0,"[[], [0], [], [2]]",True
680,جنوبی سمنان قزوین لرستان,جنوبی سمنان قزویم لرستلن,2.0,2.0,1.0,"[[], [], [0], [0]]",True
681,جنوبی سمنان قزوین لرستان,جنوبی سمنان قزوین رسژقان,3.0,1.0,0.0,"[[], [], [], [1, 0, 2]]",True
682,جنوبی سمنان قزوین لرستان,حجمنوبس سمنان قزوین لرستان,3.0,1.0,1.0,"[[2, 2, 0], [], [], []]",True
683,جنوبی سمنان قزوین لرستان,جنونی سمنان قزوین لرختاحن,3.0,2.0,0.0,"[[0], [], [], [0, 2]]",True
684,جنوبی سمنان قزوین لرستان,نوبی سمنان قزوین برسان,3.0,2.0,1.0,"[[1], [], [], [0, 1]]",True
685,کانال تلویزیون رژیم صهیونیستی,کانذال تلویزیون رژیم صهیونیستی,1.0,1.0,0.0,"[[2], [], [], []]",True
686,کانال تلویزیون رژیم صهیونیستی,کانال تلویزیون رژم صهیونیستی,1.0,1.0,1.0,"[[], [], [1], []]",False
687,کانال تلویزیون رژیم صهیونیستی,طکاانال تلویزیون رژیم صهیونیستی,2.0,1.0,0.0,"[[2, 2], [], [], []]",True
688,کانال تلویزیون رژیم صهیونیستی,کانال تلبزیون رژیم صهیونیستی,2.0,1.0,1.0,"[[], [1, 0], [], []]",True
689,کانال تلویزیون رژیم صهیونیستی,کانال تلویزیون رژظیم صهیوسنیستی,2.0,2.0,0.0,"[[], [], [2], [2]]",True
690,کانال تلویزیون رژیم صهیونیستی,کتنال تلویزیون رژیم هیونیستی,2.0,2.0,1.0,"[[0], [], [], [1]]",True
691,کانال تلویزیون رژیم صهیونیستی,کانال تلویزیون رژیم صهویستظی,3.0,1.0,0.0,"[[], [], [], [1, 1, 2]]",True
692,کانال تلویزیون رژیم صهیونیستی,مکانآ تلویزیون رژیم صهیونیستی,3.0,1.0,1.0,"[[2, 1, 0], [], [], []]",True
693,کانال تلویزیون رژیم صهیونیستی,بقنال تلویزیون رژیژم صهیونیستی,3.0,2.0,0.0,"[[0, 0], [], [2], []]",True
694,کانال تلویزیون رژیم صهیونیستی,کانال اتلویزیو رژیم صعیونیستی,3.0,2.0,1.0,"[[], [2, 1], [], [0]]",True
695,نشر آثار رهبر معظم,نشر آثاع رهبر معظم,1.0,1.0,0.0,"[[], [0], [], []]",True
696,نشر آثار رهبر معظم,نشر ثار رهبر معظم,1.0,1.0,1.0,"[[], [1], [], []]",False
697,نشر آثار رهبر معظم,نشر آثار رهبر مظ,2.0,1.0,0.0,"[[], [], [], [1, 1]]",True
698,نشر آثار رهبر معظم,نشر آقثلر رهبر معظم,2.0,1.0,1.0,"[[], [2, 0], [], []]",True
699,نشر آثار رهبر معظم,نشر ژآثار رهبر عظم,2.0,2.0,0.0,"[[], [2], [], [1]]",True
700,نشر آثار رهبر معظم,نسر آثار رهبر معظن,2.0,2.0,1.0,"[[0], [], [], [0]]",True
701,نشر آثار رهبر معظم,نشر آثار رهبر فمم,3.0,1.0,0.0,"[[], [], [], [2, 1, 1]]",True
702,نشر آثار رهبر معظم,نشر لآلر رهبر معظم,3.0,1.0,1.0,"[[], [2, 1, 0], [], []]",True
703,نشر آثار رهبر معظم,نشر آثار راهر مرعظم,3.0,2.0,0.0,"[[], [], [2, 1], [2]]",True
704,نشر آثار رهبر معظم,شر آثار رهبر نمعظ,3.0,2.0,1.0,"[[1], [], [], [2, 1]]",True
705,قانون آیین دادرسی کیفری,قپنون آیین دادرسی کیفری,1.0,1.0,0.0,"[[0], [], [], []]",True
706,قانون آیین دادرسی کیفری,قانون آییت دادرسی کیفری,1.0,1.0,1.0,"[[], [0], [], []]",True
707,قانون آیین دادرسی کیفری,قانون آقن دادرسی کیفری,2.0,1.0,0.0,"[[], [0, 1], [], []]",True
708,قانون آیین دادرسی کیفری,فقانوم آیین دادرسی کیفری,2.0,1.0,1.0,"[[2, 0], [], [], []]",True
709,قانون آیین دادرسی کیفری,قهنون آیاین دادرسی کیفری,2.0,2.0,0.0,"[[0], [2], [], []]",True
710,قانون آیین دادرسی کیفری,قانون آیین داذدرسی کسفری,2.0,2.0,1.0,"[[], [], [2], [0]]",True
711,قانون آیین دادرسی کیفری,سقاوگ آیین دادرسی کیفری,3.0,1.0,0.0,"[[2, 1, 0], [], [], []]",True
712,قانون آیین دادرسی کیفری,قانون تسییم دادرسی کیفری,3.0,1.0,1.0,"[[], [0, 2, 0], [], []]",True
713,قانون آیین دادرسی کیفری,قانون آیین دارسی یفی,3.0,2.0,0.0,"[[], [], [1], [1, 1]]",True
714,قانون آیین دادرسی کیفری,قانون آییم دادرسی میری,3.0,2.0,1.0,"[[], [0], [], [0, 1]]",False
715,بویراحمد گیلان بوشهر زنجان,بویراحمد گیلان بوهر زنجان,1.0,1.0,0.0,"[[], [], [1], []]",True
716,بویراحمد گیلان بوشهر زنجان,بویراخحمد گیلان بوشهر زنجان,1.0,1.0,1.0,"[[2], [], [], []]",True
717,بویراحمد گیلان بوشهر زنجان,بویراحمد گیلان بوشهر تصنجان,2.0,1.0,0.0,"[[], [], [], [0, 2]]",True
718,بویراحمد گیلان بوشهر زنجان,بویراحمد یاان بوشهر زنجان,2.0,1.0,1.0,"[[], [1, 0], [], []]",False
719,بویراحمد گیلان بوشهر زنجان,سویراحمد گیلان بوشهر زنجالن,2.0,2.0,0.0,"[[0], [], [], [2]]",True
720,بویراحمد گیلان بوشهر زنجان,بویراحمد گیلان بشهر زنجن,2.0,2.0,1.0,"[[], [], [1], [1]]",True
721,بویراحمد گیلان بوشهر زنجان,بویراحمد ذیظجان بوشهر زنجان,3.0,1.0,0.0,"[[], [0, 0, 2], [], []]",True
722,بویراحمد گیلان بوشهر زنجان,بویراحمد گبیلتامن بوشهر زنجان,3.0,1.0,1.0,"[[], [2, 2, 2], [], []]",True
723,بویراحمد گیلان بوشهر زنجان,بویراحدم گیلان بوهر زنجان,3.0,2.0,0.0,"[[2, 1], [], [1], []]",True
724,بویراحمد گیلان بوشهر زنجان,لبویراحمد گسیلن بوشهر زنجان,3.0,2.0,1.0,"[[2], [2, 1], [], []]",True
725,اعضای شورای اسلامی شهر,اعضای شورای اسلامی شهغر,1.0,1.0,0.0,"[[], [], [], [2]]",True
726,اعضای شورای اسلامی شهر,اعضای شورا اسلامی شهر,1.0,1.0,1.0,"[[], [1], [], []]",False
727,اعضای شورای اسلامی شهر,دعضچای شورای اسلامی شهر,2.0,1.0,0.0,"[[0, 2], [], [], []]",True
728,اعضای شورای اسلامی شهر,اعضای شوزرابی اسلامی شهر,2.0,1.0,1.0,"[[], [2, 2], [], []]",True
729,اعضای شورای اسلامی شهر,اعضای ششورای اسلامی شلر,2.0,2.0,0.0,"[[], [2], [], [0]]",True
730,اعضای شورای اسلامی شهر,اعضابی شورای ایلامی شهر,2.0,2.0,1.0,"[[2], [], [0], []]",True
731,اعضای شورای اسلامی شهر,اعضای شورای اسلامی گضظ,3.0,1.0,0.0,"[[], [], [], [0, 0, 0]]",True
732,اعضای شورای اسلامی شهر,اعضای دراسی اسلامی شهر,3.0,1.0,1.0,"[[], [1, 0, 2], [], []]",True
733,اعضای شورای اسلامی شهر,اعضاض شورای اسلامی وشهژر,3.0,2.0,0.0,"[[0], [], [], [2, 2]]",True
734,اعضای شورای اسلامی شهر,اهضای شورای اسالاکی شهر,3.0,2.0,1.0,"[[0], [], [2, 0], []]",True
735,رفسنجانی رییس شورای شهر,رفسنجانی رییس شورای شه,1.0,1.0,0.0,"[[], [], [], [1]]",False
736,رفسنجانی رییس شورای شهر,رفسجانی رییس شورای شهر,1.0,1.0,1.0,"[[1], [], [], []]",True
737,رفسنجانی رییس شورای شهر,رفسنجانی رییس شورای قه,2.0,1.0,0.0,"[[], [], [], [0, 1]]",True
738,رفسنجانی رییس شورای شهر,رفسنجانی ییی شورای شهر,2.0,1.0,1.0,"[[], [1, 0], [], []]",True
739,رفسنجانی رییس شورای شهر,رفسنجانی رییص شرای شهر,2.0,2.0,0.0,"[[], [0], [1], []]",True
740,رفسنجانی رییس شورای شهر,رقسنجانی رییس شورای شه,2.0,2.0,1.0,"[[0], [], [], [1]]",True
741,رفسنجانی رییس شورای شهر,رفسصنان رییس شورای شهر,3.0,1.0,0.0,"[[2, 1, 1], [], [], []]",True
742,رفسنجانی رییس شورای شهر,رفسمجی رییس شورای شهر,3.0,1.0,1.0,"[[0, 1, 1], [], [], []]",True
743,رفسنجانی رییس شورای شهر,رفسنجانی یس شورای شهیر,3.0,2.0,0.0,"[[], [1, 1], [], [2]]",False
744,رفسنجانی رییس شورای شهر,رفسنجانی رییس شوراس سشهزر,3.0,2.0,1.0,"[[], [], [0], [2, 2]]",True
745,خراسان رضوی مازندران چهارمحال,خراسان برضوی مازندران چهارمحال,1.0,1.0,0.0,"[[], [2], [], []]",True
746,خراسان رضوی مازندران چهارمحال,خراستن رضوی مازندران چهارمحال,1.0,1.0,1.0,"[[0], [], [], []]",True
747,خراسان رضوی مازندران چهارمحال,خداسظان رضوی مازندران چهارمحال,2.0,1.0,0.0,"[[0, 2], [], [], []]",True
748,خراسان رضوی مازندران چهارمحال,خراسان رضوی مارزندان چهارمحال,2.0,1.0,1.0,"[[], [], [2, 1], []]",True
749,خراسان رضوی مازندران چهارمحال,خرازان رضوی مازندران چهارمحاسل,2.0,2.0,0.0,"[[0], [], [], [2]]",True
750,خراسان رضوی مازندران چهارمحال,خراسان رضوی مازندرلان پچهارمحال,2.0,2.0,1.0,"[[], [], [2], [2]]",True
751,خراسان رضوی مازندران چهارمحال,خراسان رضوی مدران چهارمحال,3.0,1.0,0.0,"[[], [], [1, 1, 1], []]",True
752,خراسان رضوی مازندران چهارمحال,خذرلاسا رضوی مازندران چهارمحال,3.0,1.0,1.0,"[[2, 2, 1], [], [], []]",True
753,خراسان رضوی مازندران چهارمحال,خراسان رضوت ماشدران چهارمحال,3.0,2.0,0.0,"[[], [0], [1, 0], []]",True
754,خراسان رضوی مازندران چهارمحال,خراشسان ذرصضوی مازندران چهارمحال,3.0,2.0,1.0,"[[2], [2, 2], [], []]",True
755,کار آمدن دولت سیزدهم,کار آمدن دولت سیدهم,1.0,1.0,0.0,"[[], [], [], [1]]",False
756,کار آمدن دولت سیزدهم,کار لمدن دولت سیزدهم,1.0,1.0,1.0,"[[], [0], [], []]",True
757,کار آمدن دولت سیزدهم,کار آمدن دثت سیزدهم,2.0,1.0,0.0,"[[], [], [1, 0], []]",True
758,کار آمدن دولت سیزدهم,کار آمدن دولت سزهم,2.0,1.0,1.0,"[[], [], [], [1, 1]]",True
759,کار آمدن دولت سیزدهم,کار آمدن دولر سیزهم,2.0,2.0,0.0,"[[], [], [0], [1]]",True
760,کار آمدن دولت سیزدهم,کاذر آمدن دولت سیزیدهم,2.0,2.0,1.0,"[[2], [], [], [2]]",True
761,کار آمدن دولت سیزدهم,کار آمدن نهوخلت سیزدهم,3.0,1.0,0.0,"[[], [], [0, 2, 2], []]",True
762,کار آمدن دولت سیزدهم,کار آمدن ددبلط سیزدهم,3.0,1.0,1.0,"[[], [], [0, 2, 0], []]",True
763,کار آمدن دولت سیزدهم,کص آمدن دتولت سیزدهم,3.0,2.0,0.0,"[[0, 1], [], [2], []]",True
764,کار آمدن دولت سیزدهم,کر آمذدمن دولت سیزدهم,3.0,2.0,1.0,"[[1], [2, 2], [], []]",True
765,مورد بررسی قرار داده,مشورد بررسی قرار داده,1.0,1.0,0.0,"[[2], [], [], []]",True
766,مورد بررسی قرار داده,مورد بررسی قرار دایده,1.0,1.0,1.0,"[[], [], [], [2]]",True
767,مورد بررسی قرار داده,مورد بررسی قرار دگدله,2.0,1.0,0.0,"[[], [], [], [0, 2]]",True
768,مورد بررسی قرار داده,مورد بررسی قرار ده,2.0,1.0,1.0,"[[], [], [], [1, 1]]",False
769,مورد بررسی قرار داده,مورد برسی طرار داده,2.0,2.0,0.0,"[[], [1], [0], []]",True
770,مورد بررسی قرار داده,مورد برری قرا داده,2.0,2.0,1.0,"[[], [1], [1], []]",True
771,مورد بررسی قرار داده,مورد بضررجس قرار داده,3.0,1.0,0.0,"[[], [2, 2, 1], [], []]",True
772,مورد بررسی قرار داده,مدوذذد بررسی قرار داده,3.0,1.0,1.0,"[[2, 0, 2], [], [], []]",True
773,مورد بررسی قرار داده,مووط بررضی قرار داده,3.0,2.0,0.0,"[[0, 0], [0], [], []]",True
774,مورد بررسی قرار داده,مود بررسی قرار دلاه,3.0,2.0,1.0,"[[1], [], [], [2, 1]]",True
775,شیراز - خبرنگار کیهان,شیطاز - خبرنگار کیهان,1.0,1.0,0.0,"[[0], [], [], []]",True
776,شیراز - خبرنگار کیهان,شیرا - خبرنگار کیهان,1.0,1.0,1.0,"[[1], [], [], []]",True
777,شیراز - خبرنگار کیهان,شیراز - خبرنگار کیهثو,2.0,1.0,0.0,"[[], [], [], [0, 0]]",True
778,شیراز - خبرنگار کیهان,شیراز - خیرنکگار کیهان,2.0,1.0,1.0,"[[], [], [0, 2], []]",True
779,شیراز - خبرنگار کیهان,ریراز - خبرنار کیهان,2.0,2.0,0.0,"[[0], [], [1], []]",True
780,شیراز - خبرنگار کیهان,شیراز - خصبرنگظاگر کیهان,3.0,1.0,0.0,"[[], [], [2, 2, 2], []]",True
781,شیراز - خبرنگار کیهان,شزاذز - خبرنگار کیهان,3.0,1.0,1.0,"[[1, 0, 2], [], [], []]",True
782,شیراز - خبرنگار کیهان,شیراز - برنگار صیهجان,3.0,2.0,0.0,"[[], [], [1], [0, 2]]",True
783,شیراز - خبرنگار کیهان,شیرز - خبرنگار کیهت,3.0,2.0,1.0,"[[1], [], [], [1, 0]]",True
784,اساس معیارهای قطعی تشخیصی,اساس معیارچای قطعی تشخیصی,1.0,1.0,0.0,"[[], [0], [], []]",True
785,اساس معیارهای قطعی تشخیصی,اساس معیارهای قطعی تشیصی,1.0,1.0,1.0,"[[], [], [], [1]]",True
786,اساس معیارهای قطعی تشخیصی,اساس معیارهای قطعی شخیص,2.0,1.0,0.0,"[[], [], [], [1, 1]]",False
787,اساس معیارهای قطعی تشخیصی,اساس معیارهتاب قطعی تشخیصی,2.0,1.0,1.0,"[[], [2, 0], [], []]",True
788,اساس معیارهای قطعی تشخیصی,اساس معیارهای ققعی تشخیصچ,2.0,2.0,0.0,"[[], [], [0], [0]]",True
789,اساس معیارهای قطعی تشخیصی,اساس معیارعای قطعسی تشخیصی,2.0,2.0,1.0,"[[], [0], [2], []]",True
790,اساس معیارهای قطعی تشخیصی,سقا معیارهای قطعی تشخیصی,3.0,1.0,0.0,"[[1, 2, 1], [], [], []]",False
791,اساس معیارهای قطعی تشخیصی,ایستشس معیارهای قطعی تشخیصی,3.0,1.0,1.0,"[[2, 0, 2], [], [], []]",True
792,اساس معیارهای قطعی تشخیصی,ساس میارها قطعی تشخیصی,3.0,2.0,0.0,"[[1], [1, 1], [], []]",True
793,اساس معیارهای قطعی تشخیصی,اشسلاس معیارهی قطعی تشخیصی,3.0,2.0,1.0,"[[2, 2], [1], [], []]",True
794,نفر دز اول میلیون,نفر دز اول میسلیون,1.0,1.0,0.0,"[[], [], [], [2]]",True
795,نفر دز اول میلیون,نفر دز اول میلبون,1.0,1.0,1.0,"[[], [], [], [0]]",True
796,نفر دز اول میلیون,نفر دز اول میلوآ,2.0,1.0,0.0,"[[], [], [], [1, 0]]",True
797,نفر دز اول میلیون,نفر  اول میلیون,2.0,1.0,1.0,"[[], [1, 1], [], []]",False
798,نفر دز اول میلیون,نفر ز ال میلیون,2.0,2.0,0.0,"[[], [1], [1], []]",False
