,correct word,misspelled word
4478,تنگی نفس,تنگی تغفس
4479,تنگی نفس,تنگی تنسس
4480,تنگی نفس,تنگی تنغفس
4481,تنگی نفس,تنگی تنس
4482,تنگی نفس,تنگی غس
4483,تنگی نفس,تنگی غفس
4484,تنگی نفس,تنگی س
4485,امروز هیچ,لمروز هیچ
4486,امروز هیچ,لامروز هیچ
4487,امروز هیچ,مروز هیچ
4488,امروز هیچ,امردز هیچ
4489,امروز هیچ,امردوز هیچ
4490,امروز هیچ,امرز هیچ
4491,امروز هیچ,تمردز هیچ
4492,امروز هیچ,لمردوز هیچ
4493,امروز هیچ,لمردوز هیچ
4494,امروز هیچ,لامردز هیچ
4495,امروز هیچ,لامردوز هیچ
4496,امروز هیچ,تامرز هیچ
4497,امروز هیچ,مردز هیچ
4498,امروز هیچ,مردوز هیچ
4499,امروز هیچ,مرز هیچ
4500,گل گهرسیرجان,کل گهرسیرجان
4501,گل گهرسیرجان,کگل گهرسیرجان
4502,گل گهرسیرجان,ل گهرسیرجان
4503,گل گهرسیرجان,گل گهرسیزجان
4504,گل گهرسیرجان,گل گهرسیذرجان
4505,گل گهرسیرجان,گل گهرسیجان
4506,گل گهرسیرجان,کل گهرسیذجان
4507,گل گهرسیرجان,کل گهرسیزرجان
4508,گل گهرسیرجان,کل گهرسیچرجان
4509,گل گهرسیرجان,کگل گهرسیذجان
4510,گل گهرسیرجان,دگل گهرسیزرجان
4511,گل گهرسیرجان,کگل گهرسیجان
4512,گل گهرسیرجان,ل گهرسیذجان
4513,گل گهرسیرجان,ل گهرسیزرجان
4514,گل گهرسیرجان,ل گهرسیجان
4515,شرکت داشتند,سرکت داشتند
4516,شرکت داشتند,ظشرکت داشتند
4517,شرکت داشتند,رکت داشتند
4518,شرکت داشتند,شرکت ذاشتند
4519,شرکت داشتند,شرکت یداشتند
4520,شرکت داشتند,شرکت اشتند
4521,شرکت داشتند,سرکت ذاشتند
4522,شرکت داشتند,سرکت یداشتند
4523,شرکت داشتند,سرکت ذداشتند
4524,شرکت داشتند,سشرکت ذاشتند
4525,شرکت داشتند,سشرکت یداشتند
4526,شرکت داشتند,سشرکت اشتند
4527,شرکت داشتند,رکت یاشتند
4528,شرکت داشتند,رکت یداشتند
4529,شرکت داشتند,رکت اشتند
4530,رییس‌سازمان انرژی,رییس‌سازمان لنرژی
4531,رییس‌سازمان انرژی,رییس‌سازمان لانرژی
4532,رییس‌سازمان انرژی,رییس‌سازمان نرژی
4533,رییس‌سازمان انرژی,رییس‌سازمان انزژی
4534,رییس‌سازمان انرژی,رییس‌سازمان انزرژی
4535,رییس‌سازمان انرژی,رییس‌سازمان انژی
4536,رییس‌سازمان انرژی,رییس‌سازمان تنزژی
4537,رییس‌سازمان انرژی,رییس‌سازمان لنذرژی
4538,رییس‌سازمان انرژی,رییس‌سازمان لنذرژی
4539,رییس‌سازمان انرژی,رییس‌سازمان لانزژی
4540,رییس‌سازمان انرژی,رییس‌سازمان تانذرژی
4541,رییس‌سازمان انرژی,رییس‌سازمان تانژی
4542,رییس‌سازمان انرژی,رییس‌سازمان نزژی
4543,رییس‌سازمان انرژی,رییس‌سازمان نذرژی
4544,رییس‌سازمان انرژی,رییس‌سازمان نژی
4545,متن توافق,متن طوافق
4546,متن توافق,متن غتوافق
4547,متن توافق,متن وافق
4548,متن توافق,متن تواقق
4549,متن توافق,متن تواغفق
4550,متن توافق,متن تواق
4551,متن توافق,متن نوایق
4552,متن توافق,متن آواغفق
4553,متن توافق,متن وواقفق
4554,متن توافق,متن نتواغق
4555,متن توافق,متن اتواقفق
4556,متن توافق,متن آتواق
4557,متن توافق,متن واغق
4558,متن توافق,متن واغفق
4559,متن توافق,متن واق
4560,توافق هسته‌ای,تدافق هسته‌ای
4561,توافق هسته‌ای,تدوافق هسته‌ای
4562,توافق هسته‌ای,تافق هسته‌ای
4563,توافق هسته‌ای,تولفق هسته‌ای
4564,توافق هسته‌ای,تولافق هسته‌ای
4565,توافق هسته‌ای,توفق هسته‌ای
4566,توافق هسته‌ای,تدلفق هسته‌ای
4567,توافق هسته‌ای,تدلافق هسته‌ای
4568,توافق هسته‌ای,تدتافق هسته‌ای
4569,توافق هسته‌ای,تدولفق هسته‌ای
4570,توافق هسته‌ای,تدولافق هسته‌ای
4571,توافق هسته‌ای,تدوفق هسته‌ای
4572,توافق هسته‌ای,تلفق هسته‌ای
4573,توافق هسته‌ای,تلافق هسته‌ای
4574,توافق هسته‌ای,تفق هسته‌ای
4575,مسیر رشد,مسیر زشد
4576,مسیر رشد,مسیر ذرشد
4577,مسیر رشد,مسیر شد
4578,مسیر رشد,مسیر رشی
4579,مسیر رشد,مسیر رشید
4580,مسیر رشد,مسیر رش
4581,مسیر رشد,مسیر ذشذ
4582,مسیر رشد,مسیر زشذد
4583,مسیر رشد,مسیر زشید
4584,مسیر رشد,مسیر زرشی
4585,مسیر رشد,مسیر ذرشید
4586,مسیر رشد,مسیر ذرش
4587,مسیر رشد,مسیر شذ
4588,مسیر رشد,مسیر شید
4589,مسیر رشد,مسیر ش
4590,نفوذ کرده,تفوذ کرده
4591,نفوذ کرده,منفوذ کرده
4592,نفوذ کرده,فوذ کرده
4593,نفوذ کرده,نفود کرده
4594,نفوذ کرده,نفوذذ کرده
4595,نفوذ کرده,نفو کرده
4596,نفوذ کرده,تفور کرده
4597,نفوذ کرده,تفوضذ کرده
4598,نفوذ کرده,مفورذ کرده
4599,نفوذ کرده,تنفوذ کرده
4600,نفوذ کرده,زنفوذذ کرده
4601,نفوذ کرده,منفو کرده
4602,نفوذ کرده,فوذ کرده
4603,نفوذ کرده,فورذ کرده
4604,نفوذ کرده,فو کرده
4605,اسلامی استان,اسلامی استتن
4606,اسلامی استان,اسلامی استآان
4607,اسلامی استان,اسلامی استن
4608,اسلامی استان,اسلامی استام
4609,اسلامی استان,اسلامی استامن
4610,اسلامی استان,اسلامی استا
4611,اسلامی استان,اسلامی استتت
4612,اسلامی استان,اسلامی استلمن
4613,اسلامی استان,اسلامی استلتن
4614,اسلامی استان,اسلامی استتام
4615,اسلامی استان,اسلامی استتاطن
4616,اسلامی استان,اسلامی استلا
4617,اسلامی استان,اسلامی استذ
4618,اسلامی استان,اسلامی استتن
4619,اسلامی استان,اسلامی است
4620,مشاهده نمی‌شود,مشتهده نمی‌شود
4621,مشاهده نمی‌شود,مشتاهده نمی‌شود
4622,مشاهده نمی‌شود,مشهده نمی‌شود
4623,مشاهده نمی‌شود,مشاهده تمی‌شود
4624,مشاهده نمی‌شود,مشاهده منمی‌شود
4625,مشاهده نمی‌شود,مشاهده می‌شود
4626,مشاهده نمی‌شود,مشلهده تمی‌شود
4627,مشاهده نمی‌شود,مشگهده منمی‌شود
4628,مشاهده نمی‌شود,مشتهده تنمی‌شود
4629,مشاهده نمی‌شود,مشتاهده ممی‌شود
4630,مشاهده نمی‌شود,مشلاهده منمی‌شود
4631,مشاهده نمی‌شود,مشتاهده می‌شود
4632,مشاهده نمی‌شود,مشهده تمی‌شود
4633,مشاهده نمی‌شود,مشهده غنمی‌شود
4634,مشاهده نمی‌شود,مشهده می‌شود
4635,وقوع زلزله,وقوه زلزله
4636,وقوع زلزله,وقوغع زلزله
4637,وقوع زلزله,وقو زلزله
4638,وقوع زلزله,وقوع زلزاه
4639,وقوع زلزله,وقوع زلزآله
4640,وقوع زلزله,وقوع زلزه
4641,وقوع زلزله,وقوغ زلزاه
4642,وقوع زلزله,وقوغ زلزآله
4643,وقوع زلزله,وقوه زلزبله
4644,وقوع زلزله,وقوهع زلزآه
4645,وقوع زلزله,وقوغع زلزاله
4646,وقوع زلزله,وقوهع زلزه
4647,وقوع زلزله,وقو زلزبه
4648,وقوع زلزله,وقو زلزرله
4649,وقوع زلزله,وقو زلزه
4650,اگر می‌خواهید,اگر کی‌خواهید
4651,اگر می‌خواهید,اگر پمی‌خواهید
4652,اگر می‌خواهید,اگر ی‌خواهید
4653,اگر می‌خواهید,اگر می‌خواهسد
4654,اگر می‌خواهید,اگر می‌خواهبید
4655,اگر می‌خواهید,اگر می‌خواهد
4656,اگر می‌خواهید,اگر کی‌خواهبد
4657,اگر می‌خواهید,اگر سی‌خواهبید
4658,اگر می‌خواهید,اگر نی‌خواهسید
4659,اگر می‌خواهید,اگر کمی‌خواهسد
4660,اگر می‌خواهید,اگر نمی‌خواهسید
4661,اگر می‌خواهید,اگر کمی‌خواهد
4662,اگر می‌خواهید,اگر ی‌خواهجد
4663,اگر می‌خواهید,اگر ی‌خواهفید
4664,اگر می‌خواهید,اگر ی‌خواهد
4665,ارسال نامه‌ای,اریال نامه‌ای
4666,ارسال نامه‌ای,ارشسال نامه‌ای
4667,ارسال نامه‌ای,ارال نامه‌ای
4668,ارسال نامه‌ای,ارسال نامه‌تی
4669,ارسال نامه‌ای,ارسال نامه‌لای
4670,ارسال نامه‌ای,ارسال نامه‌ی
4671,ارسال نامه‌ای,ارقال نامه‌تی
4672,ارسال نامه‌ای,ارشال نامه‌لای
4673,ارسال نامه‌ای,ارخال نامه‌لای
4674,ارسال نامه‌ای,ارشسال نامه‌لی
4675,ارسال نامه‌ای,اریسال نامه‌لای
4676,ارسال نامه‌ای,ارطسال نامه‌ی
4677,ارسال نامه‌ای,ارال نامه‌تی
4678,ارسال نامه‌ای,ارال نامه‌لای
4679,ارسال نامه‌ای,ارال نامه‌ی
4680,نزدیک شدن,نزدیک شذن
4681,نزدیک شدن,نزدیک شیدن
4682,نزدیک شدن,نزدیک شن
4683,نزدیک شدن,نزدیک شدت
4684,نزدیک شدن,نزدیک شدمن
4685,نزدیک شدن,نزدیک شد
4686,نزدیک شدن,نزدیک شیم
4687,نزدیک شدن,نزدیک شیمن
4688,نزدیک شدن,نزدیک شیتن
4689,نزدیک شدن,نزدیک شذدم
4690,نزدیک شدن,نزدیک شذدمن
4691,نزدیک شدن,نزدیک شذد
4692,نزدیک شدن,نزدیک شم
4693,نزدیک شدن,نزدیک شتن
4694,نزدیک شدن,نزدیک ش
4695,بزرگ تهران,بزرک تهران
4696,بزرگ تهران,بزرکگ تهران
4697,بزرگ تهران,بزر تهران
4698,بزرگ تهران,بزرگ تهرلن
4699,بزرگ تهران,بزرگ تهرلان
4700,بزرگ تهران,بزرگ تهرن
4701,بزرگ تهران,بزرر تهرتن
4702,بزرگ تهران,بزرک تهرلان
4703,بزرگ تهران,بزرک تهرلان
4704,بزرگ تهران,بزرکگ تهرتن
4705,بزرگ تهران,بزرکگ تهرلان
4706,بزرگ تهران,بزرکگ تهرن
4707,بزرگ تهران,بزر تهرلن
4708,بزرگ تهران,بزر تهرسان
4709,بزرگ تهران,بزر تهرن
4710,آن‌ها گفت,تن‌ها گفت
4711,آن‌ها گفت,لآن‌ها گفت
4712,آن‌ها گفت,ن‌ها گفت
4713,آن‌ها گفت,آت‌ها گفت
4714,آن‌ها گفت,آمن‌ها گفت
4715,آن‌ها گفت,آ‌ها گفت
4716,آن‌ها گفت,لت‌ها گفت
4717,آن‌ها گفت,لمن‌ها گفت
4718,آن‌ها گفت,تآن‌ها گفت
4719,آن‌ها گفت,تآت‌ها گفت
4720,آن‌ها گفت,لآمن‌ها گفت
4721,آن‌ها گفت,تآ‌ها گفت
4722,آن‌ها گفت,م‌ها گفت
4723,آن‌ها گفت,من‌ها گفت
4724,آن‌ها گفت,‌ها گفت
4725,اجتماعی قرار,تجتماعی قرار
4726,اجتماعی قرار,تاجتماعی قرار
4727,اجتماعی قرار,جتماعی قرار
4728,اجتماعی قرار,اجتکاعی قرار
4729,اجتماعی قرار,اجتضماعی قرار
4730,اجتماعی قرار,اجتاعی قرار
4731,اجتماعی قرار,لجتناعی قرار
4732,اجتماعی قرار,لجتکماعی قرار
